tic_id,pl_name,hostname,pl_orbper,pl_trandur,pl_trandep,pl_tranmid,pl_rade,st_rad,ra,dec,sy_dist,sy_tmag
"TIC 188768068","HD 158259 b","HD 158259",2.17800000000,2.0980000,0.01100000,2460338.52307100,1.28228000,1.210000,261.3495847,52.7904721,27.04980000,5.8961000
"TIC 158389981","Kepler-1850 b","Kepler-1850",1.38580000400,1.6449000,0.00933000,2454968.48860000,0.72909663,0.600000,287.1428295,43.6161177,250.19900000,13.3448000
"TIC 91555165","TOI-2345 b","TOI-2345",1.05285730000,1.5268551,0.03585076,2459116.72080000,1.50400000,0.729000,43.8847940,-34.9779745,81.65410000,10.3759000
"TIC 35857242","WASP-138 b","WASP-138",3.63443300000,3.7728000,0.68300000,2457326.62183000,12.21781000,1.360000,41.6391598,-0.4641252,414.23400000,11.3161000
"TIC 346667887","TOI-5181 A b","TOI-5181 A",3.89222950000,2.9450000,0.64000000,2460100.73085000,13.34989601,1.530000,280.6774738,21.6998203,480.15500000,11.7242000
"TIC 120103325","Kepler-158 d","Kepler-158",0.64508800000,1.2000000,,2454833.05200000,0.43000000,0.668000,284.0323723,39.7815365,315.17700000,13.7340000
"TIC 411839167","EPIC 246851721 b","EPIC 246851721",6.18023500000,4.1080800,0.46400000,2457865.11032000,11.78065900,1.586000,78.9198197,16.2786991,372.63200000,10.8243000
"TIC 159221689","Kepler-1891 b","Kepler-1891",4.02229023000,0.8605000,0.02344000,2454968.17317000,1.52139156,0.827000,290.0438524,44.3705375,596.24000000,13.7513000
"TIC 273383120","Kepler-115 c","Kepler-115",8.99088900000,4.0830000,0.04697000,2454969.73792000,2.60000000,1.205000,297.7119299,45.2619850,623.60900000,12.9485000
"TIC 389900760","TOI-2120 b","TOI-2120",5.79981640000,1.0143740,0.85673390,2458795.82368000,2.12200000,0.245000,23.5073150,65.5139877,32.17550000,12.8233000
"TIC 245946724","K2-395 b","K2-395",4.80335200000,2.5000000,,2457825.00890000,2.59700000,0.783000,70.4438684,16.6743415,286.72700000,13.3168000
"TIC 350814607","KOI-1833 d","Kepler-968",7.68500000000,1.1740000,0.11408000,2454966.35970200,2.58000000,0.667000,285.6025889,50.1120401,290.32400000,13.5348000
"TIC 272845785","Kepler-734 b","Kepler-734",6.10485285600,4.6760000,0.20903000,2455002.57334100,3.56000000,0.780000,297.0456122,46.0273893,1157.21000000,13.8732000
"TIC 405717552","Kepler-514 b","Kepler-514",5.65179605000,2.9289000,0.01370000,2455005.27893000,1.72000000,1.440000,286.2471739,50.2423694,455.33600000,11.7537000
"TIC 116483514","TOI-1411 b","TOI-1411",1.45205270000,1.5088724,0.03930000,2458739.47404000,1.19880592,0.614000,232.9460470,47.0555507,32.47780000,9.1043000
"TIC 234825296","CoRoT-20 b","CoRoT-20",9.24285000000,2.2248000,1.08799770,2455266.00010000,9.41556000,1.020000,97.7204249,0.2268931,844.06100000,13.8786000
"TIC 332024125","K2-187 d","K2-187",7.14958400000,2.8392000,0.12240000,2457203.52085000,2.40000000,0.830000,132.5235618,23.1924709,330.91600000,12.3562000
"TIC 27394293","Kepler-142 c","Kepler-142",4.76170200000,3.3030000,0.04971000,2455003.33543000,2.86000000,1.269000,295.1190067,48.4813635,548.68600000,12.7501000
"TIC 158660814","Kepler-652 b","Kepler-652",4.18200253100,2.2165000,0.08616000,2455005.78950900,2.49000000,0.880000,288.0080899,46.4736108,394.55000000,12.9193000
"TIC 139285832","TOI-332 b","TOI-332",0.77703800000,1.5200000,0.08300000,2459062.44470000,3.20000000,0.870000,348.0589516,-44.8764852,222.85200000,11.5273000
"TIC 434094657","K2-62 b","K2-62",6.67199000000,1.5600000,0.07880000,2456982.68500000,2.02000000,0.696000,334.3645089,-12.1874776,112.46700000,11.3633000
"TIC 90605642","K2-380 b","K2-380",9.40131200000,2.1120000,0.02750000,2457302.93540000,2.72900000,1.320000,283.4346389,-26.5387308,249.30300000,10.9139000
"TIC 32425577","K2-224 b","K2-224",4.47904000000,2.4000000,0.03270000,2457585.67190000,1.56000000,0.840000,189.7041426,-10.0605942,275.25500000,12.0532000
"TIC 268379849","Kepler-1066 b","Kepler-1066",1.93155983900,1.6283000,0.04919000,2454964.76580000,2.36000000,0.980000,298.8666210,46.5022325,344.25100000,12.5183000
"TIC 157230659","NGTS-12 b","NGTS-12",7.53280600000,5.8500000,0.46971753,2458572.85490000,11.74703200,1.589000,176.2499418,-35.6405630,446.44200000,11.6634000
"TIC 258203566","Kepler-1240 b","Kepler-1240",4.86638150000,2.2310000,0.01438000,2454967.01713000,1.15000000,0.960000,282.9997682,40.5574322,862.18600000,13.4546000
"TIC 63452310","Kepler-1323 b","Kepler-1323",0.92990667800,1.7428000,0.01087000,2454965.25075100,1.52000000,1.400000,292.8722515,46.0987290,465.41700000,11.9566000
"TIC 201177276","TOI-2379 b","TOI-2379",5.46938270000,1.8670000,3.24118560,2459401.56596000,11.72459381,0.622000,358.0920465,-53.0431560,211.24700000,13.6521000
"TIC 135043332","K2-198 c","K2-198",3.35960550000,1.4200800,0.01800000,2457215.03200000,1.42300000,0.757000,198.8436817,-6.4649888,110.56700000,10.4556000
"TIC 123450224","Kepler-139 d","Kepler-139",7.30569992200,1.4228000,0.02649000,2454964.77905000,1.69500000,1.045000,282.3919451,43.8894167,391.03800000,12.1994000
"TIC 102713734","TOI-2580 b","TOI-2580",3.39775000000,8.3800000,0.99600000,2458839.45340000,17.37392009,1.810000,62.1992072,67.1165264,379.25300000,10.8064000
"TIC 175371068","K2-154 b","K2-154",3.67626000000,1.7000000,0.11000000,2457585.05330000,1.99000000,0.630000,189.0015173,-2.6696217,129.35600000,12.3813000
"TIC 123409401","Kepler-144 b","Kepler-144",5.88527300000,1.8730000,0.01165000,2455007.42565000,1.33000000,1.235000,281.9156128,42.7755535,384.91700000,11.5855000
"TIC 198385543","TOI-1846 b","TOI-1846",3.93067370000,1.4190000,0.17120000,2459565.95523000,1.79200000,0.397000,257.9549645,54.5278483,47.24960000,11.8467000
"TIC 158838045","Kepler-219 b","Kepler-219",4.58551200000,3.2720000,0.04012000,2455002.85680000,2.95000000,1.491000,288.7389481,46.7625929,787.07000000,13.2839000
"TIC 365102760","TIC 365102760 b","TIC 365102760",4.21285367000,5.5200000,,2458684.14600000,6.21000000,3.130000,305.8398236,54.3943194,555.54600000,11.3306000
"TIC 38337202","K2-72 b","K2-72",5.57721200000,1.6700000,0.10900000,2457010.37600000,1.08000000,0.330989,334.6227504,-9.6120084,66.43210000,13.1201000
"TIC 399826842","Kepler-1421 b","Kepler-1421",6.91311120000,4.7680000,0.00379000,2454971.42400000,0.93000000,1.420000,286.5806115,48.5442312,783.40100000,12.3584000
"TIC 120577770","Kepler-1288 b","Kepler-1288",2.76122421000,3.6620000,0.00678000,2454964.61013000,1.12000000,1.290000,285.7135000,41.6058799,814.07800000,12.7990000
"TIC 394050135","TOI-2025 b","TOI-2025",8.87209820000,3.6010000,0.55780000,2459089.53337000,11.89272852,1.459000,282.7952558,82.2454143,335.98500000,10.9461000
"TIC 120422519","Kepler-1805 b","Kepler-1805",8.84794044500,2.0876000,0.05190000,2454973.15155000,1.54502915,0.552000,285.0865387,40.8990506,221.63900000,13.8953000
"TIC 63898957","TOI-261.01","TOI-261",3.36392540000,3.3430495,0.04220611,2458383.91562400,3.04498630,1.280180,15.2181412,-24.4239934,114.49500000,9.0397100
"TIC 424867045","Kepler-956 b","Kepler-956",5.24867263100,1.8418000,0.06212000,2454968.51625300,3.00000000,1.150000,292.5308289,49.0616555,544.93900000,12.8689000
"TIC 130181866","HD 63433 b","HD 63433",7.10794750000,3.2441716,0.05016058,2458845.37281800,2.14000000,0.934000,117.4793699,27.3631342,22.40350000,6.2683000
"TIC 48419201","Kepler-853 b","Kepler-853",7.16892463000,4.5907000,0.01116000,2454968.67883000,1.69000000,1.550000,283.9367810,49.1102748,568.67600000,11.8998000
"TIC 267989857","Kepler-1759 b","Kepler-1759",3.72023010300,1.9390000,0.01569000,2454966.41830000,0.90377910,0.797000,298.4656275,48.5593334,385.34800000,13.6420000
"TIC 28230011","Kepler-1215 b","Kepler-1215",4.76703963000,1.8500000,0.01634000,2454965.69039000,1.22000000,0.930000,297.4636477,48.1813978,661.02200000,13.9003000
"TIC 273036122","Kepler-1642 c","Kepler-1642",6.65138020000,2.1356000,0.10756000,2454968.27620000,2.66000000,0.840000,297.2121215,43.6437890,413.87300000,13.4942000
"TIC 86130229","K2-352 b","K2-352",3.66591200000,1.6300000,,2458098.63528200,1.37000000,0.950000,140.4451478,18.4696280,176.05100000,10.6699000
"TIC 79920467","TOI-3288 b","TOI-3288",1.43386470000,1.7370000,3.13600000,2460343.90690000,12.24020692,0.672000,297.1103158,-43.0180008,200.50000000,13.2956000
"TIC 122298677","Kepler-336 c","Kepler-336",9.60000100000,4.2430000,0.02712000,2454969.58177000,2.10000000,1.304000,290.2376224,41.3313637,768.86000000,13.1373000
"TIC 63452790","Kepler-423 b","Kepler-423",2.68432850000,2.7220000,1.58720000,2454966.35480997,13.36100000,0.950000,292.8557189,46.3911883,758.75300000,13.8140000
"TIC 63122176","Kepler-1365 c","Kepler-1365",4.77468005000,3.8090000,0.00513000,2454968.16150000,0.80000000,1.050000,292.1996573,42.0459944,840.12800000,12.9078000
"TIC 399954349","Kepler-411 c","Kepler-411",7.83443500000,2.7856000,0.20181000,2454968.22240000,4.42100000,0.820000,287.6057027,49.5233937,153.67600000,11.6052000
"TIC 50183101","K2-66 b","K2-66",5.06963000000,4.7100000,0.02880000,2456984.00750000,2.49000000,1.670000,331.5266563,-10.7115362,513.87700000,11.5706000
"TIC 437041147","TIC 437041147 b","TIC 437041147",3.82301421497,2.1217414,,2459548.58844679,2.21526814,0.961092,132.9480195,6.7648369,246.60000000,11.6420000
"TIC 175772482","WASP-57 b","WASP-57",2.83891856000,2.3040000,1.26900000,2456058.54910000,11.76945000,0.927000,223.8199788,-2.0576866,398.27600000,12.2688000
"TIC 164884235","Kepler-381 d","Kepler-381",8.25629997300,1.9904000,0.00395000,2454970.92536000,1.06678650,2.188000,285.1828685,43.8310283,267.32300000,10.2174000
"TIC 99869022","TOI-1199 b","TOI-1199",3.67146300000,2.1490000,0.43400000,2459420.53760000,10.51402390,1.450000,166.8806581,61.3525723,248.42700000,10.4221000
"TIC 420202798","TOI-4961 b","TOI-4961",7.47918200000,3.5280000,1.54100000,2459884.82079000,12.34108775,0.912000,192.5018624,-59.8919345,213.07300000,11.6602000
"TIC 444037742","K2-268 e","K2-268",6.13124300000,2.5400000,0.04360000,2457142.34395900,1.33000000,0.780000,133.7094899,11.8482712,327.78300000,12.9860000
"TIC 146172354","TOI-1036 b","TOI-1036",3.77952125496,3.2904618,0.27610000,2459292.60677085,6.28499593,1.175540,157.8671116,-42.2404483,184.01500000,10.2855000
"TIC 123357476","Kepler-960 b","Kepler-960",3.12686223000,1.1975000,0.07946000,2454966.72450600,2.29000000,0.720000,281.4572217,46.7465538,284.91600000,13.1799000
"TIC 123201193","Kepler-1386 b","Kepler-1386",6.73972381000,4.1060000,0.01420000,2454965.28650000,1.24000000,1.030000,280.8233646,42.6360518,835.88200000,13.9202000
"TIC 239287963","Kepler-1921 c","Kepler-1921",3.15722086000,3.7620000,0.00497000,2454964.69915000,1.41000000,2.000000,300.3161723,45.4953271,928.98900000,12.5272000
"TIC 270781284","Kepler-208 b","Kepler-208",4.22864000000,3.3080000,0.01500000,2455003.74197000,1.63000000,1.314000,293.8901979,42.5279413,775.32800000,13.1288000
"TIC 38846515","WASP-100 b","WASP-100",2.84938000000,3.7530000,0.76000000,2441361.43760000,14.90797000,1.570000,68.9598159,-64.0270390,364.41100000,10.3157000
"TIC 239307743","Kepler-1643 b","Kepler-1643",5.34265700000,2.4100000,0.06887000,2454967.38200000,2.32000000,0.855000,300.4310076,44.7510129,341.77400000,13.1905000
"TIC 8516795","TOI-2169 A b","TOI-2169 A",8.21482820000,4.3370000,0.39700000,2459732.67384000,12.50922246,1.820000,279.1701117,23.2586193,351.48700000,10.5527000
"TIC 144193715","TOI-4308 b","TOI-4308",9.15120100000,2.6160000,0.10740000,2458333.42840000,2.41890000,0.793400,327.7530693,-43.5623642,108.93200000,10.3390000
"TIC 198153540","TOI-1798.02","TOI-1798",0.43781182200,1.2152000,0.02908856,2459691.31350000,1.46400000,0.780000,211.0939367,46.5192825,113.18100000,10.5191000
"TIC 62085710","TOI-6677 b","TOI-6677",5.45060661625,4.6304467,0.09170000,2459042.95868866,5.83507112,1.571670,290.4719117,-46.8749591,340.52000000,10.4679000
"TIC 164527695","Kepler-1394 b","Kepler-1394",3.93766373000,4.9160000,0.00239000,2454968.27848000,1.39000000,2.550000,283.4532068,45.0840729,640.40900000,11.3915000
"TIC 27848472","WASP-3 b","WASP-3",1.84683000000,2.7883000,1.10000000,2455554.83317000,15.91678000,1.440000,278.6317411,35.6614312,231.16100000,10.1058000
"TIC 405425498","TOI-2227 b","TOI-2227",4.22175815648,2.7429639,0.05940000,2459050.44371553,3.09885187,1.208470,337.5177563,-67.8501459,165.44100000,10.0106000
"TIC 271046907","Kepler-1537 b","Kepler-1537",1.44445379800,0.9748000,0.02216000,2454965.80647000,1.18000000,0.770000,294.3853917,43.8254461,517.29200000,13.9460000
"TIC 6663331","HATS-28 b","HATS-28",3.18107810000,2.3544000,2.11924633,2457034.28300000,13.38354600,0.922000,284.3997616,-49.1385126,535.38300000,13.2887000
"TIC 401604346","TOI-2193 A b","TOI-2193 A",2.12257350000,1.6468800,0.01910000,2459052.42122000,19.83989584,1.248000,313.6912320,-72.8046404,337.06400000,11.3996000
"TIC 285048486","TOI-1728 b","TOI-1728",3.49151000000,1.9600000,0.54000000,2458843.27427000,5.05000000,0.624300,120.6116787,64.7971531,60.79800000,10.7921000
"TIC 262715204","K2-285 b","K2-285",3.47174500000,2.1800000,0.09700000,2457743.37545000,2.59000000,0.787000,349.3843458,1.3001522,154.96100000,11.2451000
"TIC 349520724","TIC 349520724 b","TIC 349520724",7.94044635021,2.0599713,,2459110.01493622,2.82626313,0.818771,111.2314215,-64.6398433,241.10500000,12.1684000
"TIC 70899085","LP 714-47 b","LP 714-47",4.05203200000,1.5200000,0.55124033,2458438.38487000,4.25000000,0.536000,64.1902212,-12.0848643,52.61600000,10.7329000
"TIC 4070275","TOI-4364 b","TOI-4364",5.42401900000,1.6000000,0.17800000,2458439.34280000,2.01000000,0.468400,80.0669270,-4.2392481,43.96620000,11.3993000
"TIC 66664249","EPIC 201427007 b","EPIC 201427007",0.72091000000,,,2457625.79430000,1.50000000,0.940000,184.6021322,-0.5512886,706.39100000,13.6514000
"TIC 49045066","TOI-2992 b","TOI-2992",3.00781200000,3.8400000,0.66600000,2459503.55851000,13.75341932,1.545000,164.3165643,-32.3224375,542.02600000,11.9728000
"TIC 444037742","K2-268 b","K2-268",2.15167600000,1.9700000,0.03980000,2457143.65427600,1.50000000,0.780000,133.7094899,11.8482712,327.78300000,12.9860000
"TIC 190496853","TOI-615 b","TOI-615",4.66159830000,4.2410000,1.19720000,2459259.49383000,18.97680433,1.732000,133.4086892,-40.5437010,360.40800000,10.3015000
"TIC 53728859","HAT-P-28 b","HAT-P-28",3.25721500000,3.2184000,1.47190000,2455417.59832000,13.58500000,1.103000,13.0009159,34.7284020,401.31900000,12.3396000
"TIC 271260980","Kepler-116 b","Kepler-116",5.96873400000,3.6390000,0.05279000,2454970.15762000,3.42000000,1.454000,294.7420605,43.5367842,955.16800000,13.2931000
"TIC 453064665","HAT-P-62 b","HAT-P-62",2.64532350000,3.1030000,1.04568418,2457118.38979000,12.02723629,1.170000,74.5043816,48.3008551,348.81500000,11.8889000
"TIC 445837596","TOI-3896 b","TOI-3896",4.37730369667,2.3689451,0.14300000,2458903.31049730,3.14949237,0.747752,187.9302395,63.9085462,181.65300000,11.6832000
"TIC 417659456","Kepler-552 b","Kepler-552",5.26341576500,2.1778000,0.10668000,2455007.35078800,3.95000000,1.040000,290.7476903,48.2419838,843.68900000,13.8102000
"TIC 176314383","TOI-2719 b","TOI-2719",3.37594000000,3.5380000,0.12700000,2459882.95500000,5.98000000,1.690000,71.5549449,-0.8048725,588.36800000,12.0676000
"TIC 8348911","TOI-2266 b","TOI-2266",2.32631800000,0.9800000,0.41536144,2459255.69481950,1.54000000,0.240000,245.2800398,31.5770413,51.60040000,13.5042000
"TIC 164646094","Kepler-1547 b","Kepler-1547",0.69297967600,1.0820000,0.00610000,2454964.80010000,0.90000000,1.180000,283.7640396,42.2220992,674.69500000,12.9688000
"TIC 120253745","Kepler-170 b","Kepler-170",7.93059200000,3.6800000,0.08261000,2455002.51582000,3.20000000,1.035000,284.5211975,41.6296562,738.65700000,13.8294000
"TIC 159654016","Kepler-100 b","Kepler-100",6.88734000000,4.4276000,0.00739000,2454966.17656000,1.34000000,1.510000,291.3861294,41.9901394,304.64500000,10.6983000
"TIC 279918915","Kepler-1258 b","Kepler-1258",0.98494016700,1.9543000,0.00814000,2454966.31962000,0.86000000,0.990000,285.4049723,49.9948186,717.55500000,13.3575000
"TIC 120826158","TOI-4495 c","TOI-4495",5.18553000000,2.7830000,0.06700000,2458687.83950000,4.03000000,1.309000,286.3624951,37.0259902,132.21400000,9.0056800
"TIC 437011608","TOI-5082.01","TOI-5082",4.24012200000,2.3880000,0.08420000,2460284.80264300,2.54811000,0.930000,106.5695780,22.6831477,43.14060000,7.6253000
"TIC 273377282","Kepler-526 b","Kepler-526",5.45849831600,4.0346000,0.02559000,2455005.08880000,1.99000000,1.140000,297.6509281,47.3962246,666.14600000,12.5619000
"TIC 219860288","TOI-1743 b","TOI-1743",4.26604600000,0.9235000,0.17000000,2459575.17230000,1.83000000,0.338000,257.7473322,71.8722039,41.27580000,12.4251000
"TIC 356867115","TOI-1301.01","TOI-1301",6.09640720900,2.3326000,0.11424892,2459710.29440000,2.47700000,0.732000,275.8625432,71.5817479,90.86930000,10.5216000
"TIC 2764004","EPIC 212624936 b","EPIC 212624936",0.57865700000,,,2457232.53108000,1.20000000,0.930000,210.6376171,-10.0236852,561.92900000,13.3582000
"TIC 259506033","HAT-P-61 b","HAT-P-61",1.90231289000,1.6580000,1.07178932,2457851.21119000,10.07687365,0.938000,75.4801665,50.1311784,338.84000000,12.3824000
"TIC 424815791","Kepler-1412 b","Kepler-1412",3.61460510000,3.1880000,0.00439000,2454966.09455000,0.83000000,1.270000,292.1801539,49.2024810,755.67800000,12.7581000
"TIC 405719110","Kepler-1349 b","Kepler-1349",2.12823928000,3.3050000,0.00259000,2454965.47062000,0.70000000,1.280000,286.3385562,48.7442697,276.32300000,10.6625000
"TIC 142105158","TOI-2200 b","TOI-2200",2.93602836512,2.2530649,0.67900000,2459220.45229462,6.96310517,0.826247,98.7835071,-72.4567778,251.24500000,12.3181000
"TIC 262715204","K2-285 c","K2-285",7.13804800000,2.5200000,0.21000000,2457744.53906000,3.53000000,0.787000,349.3843458,1.3001522,154.96100000,11.2451000
"TIC 271546191","Kepler-345 b","Kepler-345",7.41556300000,1.9710000,0.01669000,2454970.81508000,0.74000000,0.623000,295.2288521,45.9710432,260.00000000,13.2971000
"TIC 122300177","Kepler-1809 b","Kepler-1809",3.75729990000,0.9205000,0.02585000,2454966.96037000,1.51300000,0.716000,290.2651662,40.5484937,409.60200000,13.5299000
"TIC 77319217","TIC 77319217 b","TIC 77319217",7.54830765124,4.2233890,,2459150.69923473,3.10879526,1.184390,71.0406969,-39.8976018,267.62000000,10.8372000
"TIC 311408969","HAT-P-55 b","HAT-P-55",3.58523130000,2.9352000,1.69092285,2458311.92255000,14.84069045,1.105000,264.2735096,25.7311468,511.38800000,12.6580000
"TIC 79748331","TOI-1064 b","TOI-1064",6.44386800000,1.9800000,0.10670000,2459036.85340000,2.58700000,0.726000,296.0039349,-47.5620305,68.07260000,10.0059000
"TIC 26657091","Kepler-884 b","Kepler-884",5.69919514000,2.3878000,0.01613000,2454969.58754000,1.23000000,0.940000,292.5844328,49.9232012,476.73300000,12.6050000
"TIC 164556761","Kepler-1019 b","Kepler-1019",1.41122984700,1.3912000,0.03957000,2454965.64228400,1.46000000,0.670000,283.7175909,47.2043818,194.18200000,12.8455000
"TIC 398572544","WASP-28 b","WASP-28",3.40883495000,3.2388000,1.33960000,2457642.50212600,13.66374747,1.083000,353.6162694,-1.5799849,348.49400000,11.6238000
"TIC 248250955","TOI-4552 b","TOI-4552",0.30110032000,0.6404841,0.12580000,2459361.88587913,1.11000000,0.286900,264.7142556,-47.6370457,27.26840000,11.9251000
"TIC 126325985","HATS-10 b","HATS-10",3.31284600000,3.0072000,0.94731664,2456457.88193000,10.86152100,1.105000,294.3068385,-22.2044872,534.88900000,12.5192000
"TIC 458419328","TOI-3785 b","TOI-3785",4.67473730000,1.7000000,0.92540000,2458861.49553000,5.14000000,0.500000,130.9002258,63.0780768,79.76340000,12.4963000
"TIC 381856447","WASP-145 A b","WASP-145 A",1.76903810000,0.9768000,1.16000000,2456844.16526000,10.08810000,0.680000,322.2537644,-58.8361466,91.29900000,10.7218000
"TIC 176220787","WASP-136 b","WASP-136",5.21536178778,5.5895721,0.52058347,2456776.90550000,16.81347105,2.390140,0.3257610,-8.9262512,275.58700000,9.4834000
"TIC 11270200","HATS-12 b","HATS-12",3.14270200000,4.5237600,0.42910000,2457311.23876000,7.76000000,1.170000,289.2024020,-19.3559227,746.13800000,12.2994000
